Date,Region,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
12/1/2020,Gwangju,564,4.6,694,5.7,207,1.7,599,4.9,-130,-1.1
12/1/2020,Gyeonggi-do,5808,5.2,5611,5,2388,2.1,5930,5.3,197,0.2
12/1/2020,Gyeongsangbuk-do,863,3.9,2004,9,448,2,1013,4.6,-1141,-5.1
12/1/2020,Gyeongsangnam-do,1166,4.1,2019,7.2,603,2.1,1250,4.4,-853,-3
12/1/2020,Incheon,1149,4.7,1367,5.5,549,2.2,1184,4.8,-218,-0.9
12/1/2020,Jeju,305,5.4,342,6,160,2.8,304,5.4,-37,-0.7
12/1/2020,Jeollabuk-do,644,4.2,1288,8.5,342,2.3,685,4.5,-644,-4.2
12/1/2020,Jeollanam-do,688,4.4,1570,10.1,362,2.3,554,3.6,-882,-5.7
12/1/2020,Sejong,243,8.1,109,3.6,68,2.3,202,6.7,134,4.5
12/1/2020,Seoul,3428,4.3,4005,5,1412,1.8,4722,5.9,-577,-0.7
12/1/2020,Ulsan,469,4.9,459,4.8,193,2,517,5.4,10,0.1
12/1/2020,Whole country,19641,4.5,26866,6.2,9181,2.1,22139,5.1,-7225,-1.7
1/1/2021,Busan,1351,4.7,2096,7.4,505,1.8,987,3.5,-745,-2.6
1/1/2021,Chungcheongbuk-do,771,5.7,1017,7.5,275,2,493,3.6,-246,-1.8
1/1/2021,Chungcheongnam-do,1032,5.8,1434,8,429,2.4,649,3.6,-402,-2.2
1/1/2021,Daegu,1001,4.9,1289,6.3,335,1.6,673,3.3,-288,-1.4
1/1/2021,Daejeon,670,5.4,643,5.2,254,2.1,462,3.7,27,0.2
1/1/2021,Gangwon-do,736,5.7,1072,8.3,241,1.9,422,3.2,-336,-2.6
1/1/2021,Gwangju,734,6,676,5.5,202,1.7,390,3.2,58,0.5
1/1/2021,Gyeonggi-do,7209,6.4,5771,5.1,2171,1.9,4226,3.7,1438,1.3
1/1/2021,Gyeongsangbuk-do,1126,5.1,1866,8.4,381,1.7,687,3.1,-740,-3.3
1/1/2021,Gyeongsangnam-do,1509,5.4,2035,7.2,587,2.1,881,3.1,-526,-1.9
1/1/2021,Incheon,1470,5.9,1419,5.7,614,2.5,964,3.9,51,0.2
1/1/2021,Jeju,357,6.3,335,5.9,114,2,233,4.1,22,0.4
1/1/2021,Jeollabuk-do,737,4.8,1314,8.6,303,2,457,3,-577,-3.8
1/1/2021,Jeollanam-do,884,5.7,1565,10,309,2,799,5.1,-681,-4.4
1/1/2021,Sejong,342,11.3,105,3.5,48,1.6,223,7.4,237,7.8
1/1/2021,Seoul,4395,5.4,4099,5.1,1271,1.6,3167,3.9,296,0.4
1/1/2021,Ulsan,570,5.9,492,5.1,223,2.3,341,3.6,78,0.8
1/1/2021,Whole country,24894,5.7,27230,6.2,8371,1.9,16280,3.7,-2336,-0.5
2/1/2021,Busan,1115,4.3,1804,7,583,2.3,910,3.5,-689,-2.7
2/1/2021,Chungcheongbuk-do,661,5.4,969,7.9,254,2.1,432,3.5,-308,-2.5
2/1/2021,Chungcheongnam-do,898,5.6,1172,7.3,324,2,605,3.7,-274,-1.7
2/1/2021,Daegu,857,4.7,1032,5.6,350,1.9,603,3.3,-175,-1
2/1/2021,Daejeon,587,5.3,620,5.6,186,1.7,383,3.4,-33,-0.3
2/1/2021,Gangwon-do,585,5,967,8.3,213,1.8,427,3.6,-382,-3.3
2/1/2021,Gwangju,677,6.1,602,5.5,168,1.5,390,3.5,75,0.7
2/1/2021,Gyeonggi-do,6291,6.1,5054,4.9,2131,2.1,4176,4.1,1237,1.2
2/1/2021,Gyeongsangbuk-do,1011,5,1710,8.5,406,2,633,3.1,-699,-3.5
2/1/2021,Gyeongsangnam-do,1316,5.2,1751,6.9,501,2,841,3.3,-435,-1.7
2/1/2021,Incheon,1226,5.5,1214,5.4,549,2.5,791,3.5,12,0.1
2/1/2021,Jeju,307,6,319,6.2,107,2.1,203,4,-12,-0.2
2/1/2021,Jeollabuk-do,629,4.6,1128,8.2,305,2.2,419,3.1,-499,-3.6
2/1/2021,Jeollanam-do,683,4.8,1301,9.2,255,1.8,510,3.6,-618,-4.4
2/1/2021,Sejong,293,10.7,111,4,49,1.8,110,4,182,6.6
2/1/2021,Seoul,3666,5,3616,5,1134,1.6,3016,4.1,50,0.1
2/1/2021,Ulsan,504,5.8,425,4.9,147,1.7,308,3.6,79,0.9
2/1/2021,Whole country,21306,5.4,23795,6,7757,2,14972,3.8,-2489,-0.6
3/1/2021,Busan,1343,4.7,1926,6.8,538,1.9,985,3.5,-583,-2
3/1/2021,Chungcheongbuk-do,734,5.4,1013,7.5,308,2.3,510,3.8,-279,-2.1
3/1/2021,Chungcheongnam-do,1066,6,1369,7.7,469,2.6,692,3.9,-303,-1.7
3/1/2021,Daegu,942,4.6,1241,6.1,326,1.6,676,3.3,-299,-1.5
3/1/2021,Daejeon,721,5.8,645,5.2,250,2,488,4,76,0.6
3/1/2021,Gangwon-do,684,5.3,1095,8.4,300,2.3,473,3.6,-411,-3.2
3/1/2021,Gwangju,689,5.6,698,5.7,239,2,470,3.8,-9,-0.1
3/1/2021,Gyeonggi-do,6962,6.1,5629,5,2429,2.1,4669,4.1,1333,1.2
3/1/2021,Gyeongsangbuk-do,1126,5.1,1975,8.9,447,2,715,3.2,-849,-3.8
3/1/2021,Gyeongsangnam-do,1442,5.1,1948,6.9,603,2.1,847,3,-506,-1.8
3/1/2021,Incheon,1304,5.3,1327,5.4,570,2.3,917,3.7,-23,-0.1
3/1/2021,Jeju,397,7,388,6.8,131,2.3,216,3.8,9,0.2
3/1/2021,Jeollabuk-do,651,4.3,1276,8.4,330,2.2,436,2.9,-625,-4.1
3/1/2021,Jeollanam-do,744,4.8,1518,9.7,313,2,575,3.7,-774,-5
3/1/2021,Sejong,363,11.9,118,3.9,65,2.1,104,3.4,245,8
3/1/2021,Seoul,4206,5.2,3940,4.9,1380,1.7,3331,4.1,266,0.3
3/1/2021,Ulsan,551,5.8,444,4.6,230,2.4,375,3.9,107,1.1
3/1/2021,Whole country,23925,5.5,26550,6.1,9074,2.1,16762,3.8,-2625,-0.6
4/1/2021,Busan,1293,4.7,1823,6.6,566,2.1,877,3.2,-530,-1.9
4/1/2021,Chungcheongbuk-do,731,5.6,968,7.4,287,2.2,474,3.6,-237,-1.8
4/1/2021,Chungcheongnam-do,952,5.5,1260,7.3,372,2.1,671,3.9,-308,-1.8
4/1/2021,Daegu,906,4.6,1206,6.1,387,2,610,3.1,-300,-1.5
4/1/2021,Daejeon,657,5.5,635,5.3,262,2.2,463,3.9,22,0.2
4/1/2021,Gangwon-do,588,4.7,1051,8.4,271,2.2,456,3.6,-463,-3.7
4/1/2021,Gwangju,664,5.6,627,5.3,199,1.7,401,3.4,37,0.3
4/1/2021,Gyeonggi-do,6699,6.1,5269,4.8,2333,2.1,4454,4,1430,1.3
4/1/2021,Gyeongsangbuk-do,1068,5,1810,8.4,492,2.3,723,3.4,-742,-3.4
4/1/2021,Gyeongsangnam-do,1317,4.8,1805,6.6,598,2.2,904,3.3,-488,-1.8
4/1/2021,Incheon,1286,5.4,1320,5.5,619,2.6,917,3.8,-34,-0.1
4/1/2021,Jeju,326,5.9,348,6.3,127,2.3,217,3.9,-22,-0.4
4/1/2021,Jeollabuk-do,675,4.6,1279,8.7,338,2.3,434,3,-604,-4.1
4/1/2021,Jeollanam-do,699,4.6,1422,9.4,318,2.1,499,3.3,-723,-4.8
4/1/2021,Sejong,307,10.4,103,3.5,57,1.9,126,4.3,204,6.9
4/1/2021,Seoul,3995,5.1,3704,4.8,1422,1.8,2998,3.8,291,0.4
4/1/2021,Ulsan,540,5.8,449,4.9,249,2.7,370,4,91,1
4/1/2021,Whole country,22703,5.4,25077,5.9,9039,2.1,15861,3.8,-2374,-0.6
5/1/2021,Busan,1203,4.2,1912,6.7,469,1.7,908,3.2,-709,-2.5
5/1/2021,Chungcheongbuk-do,694,5.1,1003,7.4,285,2.1,497,3.7,-309,-2.3
5/1/2021,Chungcheongnam-do,901,5,1292,7.2,401,2.2,680,3.8,-391,-2.2
5/1/2021,Daegu,944,4.7,1115,5.5,346,1.7,610,3,-171,-0.8
5/1/2021,Daejeon,629,5.1,593,4.8,181,1.5,481,3.9,36,0.3
5/1/2021,Gangwon-do,566,4.4,980,7.6,257,2,518,4,-414,-3.2
5/1/2021,Gwangju,682,5.6,617,5,225,1.8,422,3.5,65,0.5
5/1/2021,Gyeonggi-do,6268,5.5,5436,4.8,2327,2,4624,4.1,832,0.7
5/1/2021,Gyeongsangbuk-do,992,4.5,1865,8.4,362,1.6,676,3,-873,-3.9
5/1/2021,Gyeongsangnam-do,1339,4.8,1912,6.8,562,2,851,3,-573,-2
5/1/2021,Incheon,1242,5,1381,5.6,550,2.2,900,3.6,-139,-0.6
5/1/2021,Jeju,319,5.6,343,6,145,2.5,240,4.2,-24,-0.4
5/1/2021,Jeollabuk-do,616,4.1,1222,8,314,2.1,434,2.9,-606,-4
5/1/2021,Jeollanam-do,735,4.7,1362,8.7,314,2,503,3.2,-627,-4
5/1/2021,Sejong,269,8.8,109,3.6,52,1.7,126,4.1,160,5.2
5/1/2021,Seoul,3996,5,3975,4.9,1317,1.6,3092,3.8,21,0
5/1/2021,Ulsan,527,5.5,460,4.8,204,2.1,353,3.7,67,0.7
5/1/2021,Whole country,21922,5,25577,5.9,8445,1.9,16153,3.7,-3655,-0.8
6/1/2021,Busan,1265,4.6,1735,6.3,503,1.8,979,3.6,-470,-1.7
6/1/2021,Chungcheongbuk-do,684,5.2,947,7.2,255,2,535,4.1,-263,-2
6/1/2021,Chungcheongnam-do,897,5.2,1293,7.5,433,2.5,666,3.8,-396,-2.3
6/1/2021,Daegu,880,4.5,1092,5.6,363,1.9,644,3.3,-212,-1.1
6/1/2021,Daejeon,638,5.4,635,5.3,328,2.8,466,3.9,3,0
6/1/2021,Gangwon-do,593,4.7,989,7.9,270,2.1,476,3.8,-396,-3.2
6/1/2021,Gwangju,683,5.8,625,5.3,230,1.9,414,3.5,58,0.5
6/1/2021,Gyeonggi-do,6226,5.6,5206,4.7,2366,2.1,4645,4.2,1020,0.9
6/1/2021,Gyeongsangbuk-do,991,4.6,1727,8,464,2.2,644,3,-736,-3.4
6/1/2021,Gyeongsangnam-do,1264,4.6,1767,6.5,549,2,889,3.3,-503,-1.8
6/1/2021,Incheon,1172,4.9,1298,5.4,577,2.4,987,4.1,-126,-0.5
6/1/2021,Jeju,319,5.8,305,5.5,131,2.4,230,4.2,15,0.3
6/1/2021,Jeollabuk-do,623,4.2,1187,8.1,297,2,422,2.9,-564,-3.8
6/1/2021,Jeollanam-do,676,4.5,1408,9.3,319,2.1,473,3.1,-732,-4.9
6/1/2021,Sejong,280,9.4,93,3.1,68,2.3,142,4.8,187,6.3
6/1/2021,Seoul,3795,4.9,3648,4.7,1235,1.6,3034,3.9,147,0.2
6/1/2021,Ulsan,518,5.6,443,4.8,216,2.3,348,3.8,75,0.8
6/1/2021,Whole country,21504,5.1,24398,5.8,8741,2.1,16235,3.8,-2894,-0.7
7/1/2021,Busan,1222,4.3,1919,6.8,534,1.9,757,2.7,-697,-2.5
7/1/2021,Chungcheongbuk-do,660,4.9,925,6.8,238,1.8,485,3.6,-265,-2
7/1/2021,Chungcheongnam-do,974,5.4,1319,7.4,397,2.2,633,3.5,-345,-1.9
7/1/2021,Daegu,921,4.5,1184,5.8,352,1.7,543,2.7,-263,-1.3
7/1/2021,Daejeon,632,5.1,615,5,164,1.3,436,3.5,17,0.1
7/1/2021,Gangwon-do,675,5.2,1011,7.8,257,2,436,3.4,-336,-2.6
7/1/2021,Gwangju,710,5.8,683,5.6,205,1.7,375,3.1,27,0.2
7/1/2021,Gyeonggi-do,6583,5.8,5560,4.9,2305,2,4640,4.1,1023,0.9
7/1/2021,Gyeongsangbuk-do,1040,4.7,1856,8.3,404,1.8,619,2.8,-816,-3.7
7/1/2021,Gyeongsangnam-do,1371,4.9,1931,6.9,563,2,837,3,-560,-2
7/1/2021,Incheon,1267,5.1,1387,5.6,512,2.1,1031,4.2,-120,-0.5
7/1/2021,Jeju,292,5.1,321,5.6,114,2,213,3.7,-29,-0.5
7/1/2021,Jeollabuk-do,651,4.3,1152,7.6,294,1.9,433,2.9,-501,-3.3
7/1/2021,Jeollanam-do,749,4.8,1361,8.7,338,2.2,455,2.9,-612,-3.9
7/1/2021,Sejong,313,10.2,108,3.5,47,1.5,153,5,205,6.7
7/1/2021,Seoul,3787,4.7,3967,4.9,1265,1.6,3106,3.9,-180,-0.2
7/1/2021,Ulsan,517,5.4,448,4.7,183,1.9,285,3,69,0.7
7/1/2021,Whole country,22364,5.1,25748,5.9,8306,1.9,15739,3.6,-3384,-0.8
8/1/2021,Busan,1302,4.6,1965,6.9,469,1.7,825,2.9,-663,-2.3
8/1/2021,Chungcheongbuk-do,747,5.5,963,7.1,276,2,432,3.2,-216,-1.6
8/1/2021,Chungcheongnam-do,943,5.3,1285,7.2,383,2.1,629,3.5,-342,-1.9
8/1/2021,Daegu,950,4.7,1220,6,328,1.6,522,2.6,-270,-1.3
8/1/2021,Daejeon,593,4.8,722,5.9,244,2,365,3,-129,-1
8/1/2021,Gangwon-do,649,5,1041,8,282,2.2,362,2.8,-392,-3
8/1/2021,Gwangju,671,5.5,654,5.4,217,1.8,427,3.5,17,0.1
8/1/2021,Gyeonggi-do,6473,5.7,5381,4.7,2228,2,4291,3.8,1092,1
8/1/2021,Gyeongsangbuk-do,1065,4.8,1895,8.5,443,2,549,2.5,-830,-3.7
8/1/2021,Gyeongsangnam-do,1322,4.7,1958,7,616,2.2,848,3,-636,-2.3
8/1/2021,Incheon,1272,5.1,1309,5.3,530,2.1,818,3.3,-37,-0.1
8/1/2021,Jeju,272,4.8,357,6.3,112,2,194,3.4,-85,-1.5
8/1/2021,Jeollabuk-do,610,4,1212,8,357,2.4,430,2.8,-602,-4
8/1/2021,Jeollanam-do,738,4.7,1455,9.3,333,2.1,483,3.1,-717,-4.6
8/1/2021,Sejong,290,9.4,114,3.7,44,1.4,127,4.1,176,5.7
8/1/2021,Seoul,3858,4.8,3952,4.9,1163,1.4,2851,3.6,-94,-0.1
8/1/2021,Ulsan,527,5.5,469,4.9,209,2.2,299,3.1,58,0.6
8/1/2021,Whole country,22282,5.1,25953,6,8376,1.9,14720,3.4,-3671,-0.8
9/1/2021,Busan,1238,4.5,1891,6.9,494,1.8,778,2.8,-653,-2.4
9/1/2021,Chungcheongbuk-do,649,5,928,7.1,256,2,397,3,-279,-2.1
9/1/2021,Chungcheongnam-do,949,5.5,1303,7.5,407,2.3,554,3.2,-354,-2
9/1/2021,Daegu,893,4.6,1201,6.1,277,1.4,479,2.4,-308,-1.6
9/1/2021,Daejeon,626,5.3,613,5.2,210,1.8,368,3.1,13,0.1
9/1/2021,Gangwon-do,594,4.7,1070,8.5,285,2.3,422,3.4,-476,-3.8
9/1/2021,Gwangju,707,6,645,5.5,225,1.9,350,3,62,0.5
9/1/2021,Gyeonggi-do,6347,5.7,5363,4.9,2195,2,4031,3.6,984,0.9
9/1/2021,Gyeongsangbuk-do,1001,4.7,1927,9,463,2.2,579,2.7,-926,-4.3
9/1/2021,Gyeongsangnam-do,1334,4.9,1932,7.1,613,2.3,738,2.7,-598,-2.2
9/1/2021,Incheon,1320,5.5,1317,5.5,561,2.3,757,3.2,3,0
9/1/2021,Jeju,340,6.2,384,7,138,2.5,190,3.4,-44,-0.8
9/1/2021,Jeollabuk-do,628,4.3,1207,8.2,303,2.1,407,2.8,-579,-3.9
9/1/2021,Jeollanam-do,708,4.7,1433,9.5,320,2.1,382,2.5,-725,-4.8
9/1/2021,Sejong,305,10.2,99,3.3,41,1.4,105,3.5,206,6.9
9/1/2021,Seoul,3753,4.8,3928,5.1,1228,1.6,2698,3.5,-175,-0.2
9/1/2021,Ulsan,513,5.6,433,4.7,210,2.3,275,3,80,0.9
9/1/2021,Whole country,21905,5.2,25674,6.1,8365,2,13733,3.3,-3769,-0.9
10/1/2021,Busan,1183,4.2,2024,7.1,450,1.6,854,3,-841,-3
10/1/2021,Chungcheongbuk-do,668,4.9,1042,7.7,230,1.7,493,3.6,-374,-2.8
10/1/2021,Chungcheongnam-do,815,4.5,1452,8.1,375,2.1,632,3.5,-637,-3.6
10/1/2021,Daegu,890,4.4,1313,6.5,288,1.4,544,2.7,-423,-2.1
10/1/2021,Daejeon,592,4.8,672,5.5,221,1.8,496,4,-80,-0.7
10/1/2021,Gangwon-do,618,4.8,1165,9,264,2,503,3.9,-547,-4.2
10/1/2021,Gwangju,604,4.9,722,5.9,180,1.5,341,2.8,-118,-1
10/1/2021,Gyeonggi-do,6105,5.3,5831,5.1,2175,1.9,4450,3.9,274,0.2
10/1/2021,Gyeongsangbuk-do,889,4,1994,9,354,1.6,590,2.7,-1105,-5
10/1/2021,Gyeongsangnam-do,1238,4.4,2041,7.3,559,2,862,3.1,-803,-2.9
10/1/2021,Incheon,1240,5,1420,5.7,537,2.2,848,3.4,-180,-0.7
10/1/2021,Jeju,330,5.8,377,6.6,103,1.8,202,3.5,-47,-0.8
10/1/2021,Jeollabuk-do,588,3.9,1358,9,278,1.8,426,2.8,-770,-5.1
10/1/2021,Jeollanam-do,632,4.1,1583,10.2,295,1.9,404,2.6,-951,-6.1
10/1/2021,Sejong,319,10.2,131,4.2,43,1.4,109,3.5,188,6
10/1/2021,Seoul,3533,4.4,4171,5.2,1077,1.3,2858,3.6,-638,-0.8
10/1/2021,Ulsan,505,5.3,478,5,141,1.5,311,3.3,27,0.3
10/1/2021,Whole country,20749,4.8,27775,6.4,7704,1.8,15203,3.5,-7026,-1.6
11/1/2021,Busan,1043,3.8,2141,7.8,549,2,1027,3.7,-1098,-4
11/1/2021,Chungcheongbuk-do,631,4.8,1047,8,280,2.1,513,3.9,-416,-3.2
11/1/2021,Chungcheongnam-do,840,4.8,1496,8.6,400,2.3,762,4.4,-656,-3.8
11/1/2021,Daegu,792,4.1,1310,6.7,405,2.1,619,3.2,-518,-2.7
11/1/2021,Daejeon,560,4.7,687,5.8,240,2,471,4,-127,-1.1
11/1/2021,Gangwon-do,587,4.7,1114,8.9,263,2.1,569,4.5,-527,-4.2
11/1/2021,Gwangju,661,5.6,701,5.9,251,2.1,442,3.7,-40,-0.3
11/1/2021,Gyeonggi-do,5766,5.2,6021,5.4,2318,2.1,4892,4.4,-255,-0.2
11/1/2021,Gyeongsangbuk-do,961,4.5,2032,9.4,435,2,798,3.7,-1071,-5
11/1/2021,Gyeongsangnam-do,1135,4.2,2093,7.7,660,2.4,943,3.5,-958,-3.5
11/1/2021,Incheon,1189,4.9,1422,5.9,566,2.4,868,3.6,-233,-1
11/1/2021,Jeju,254,4.6,373,6.7,134,2.4,223,4,-119,-2.1
11/1/2021,Jeollabuk-do,543,3.7,1301,8.9,298,2,488,3.3,-758,-5.2
11/1/2021,Jeollanam-do,640,4.3,1549,10.3,333,2.2,522,3.5,-909,-6.1
11/1/2021,Sejong,263,8.7,134,4.4,58,1.9,147,4.9,129,4.3
11/1/2021,Seoul,3513,4.5,4490,5.8,1209,1.6,3107,4,-977,-1.3
11/1/2021,Ulsan,451,4.9,453,4.9,221,2.4,382,4.2,-2,0
11/1/2021,Whole country,19829,4.7,28363,6.7,8770,2.1,17088,4,-8534,-2
12/1/2021,Busan,888,3.1,2276,8,588,2.1,1194,4.2,-1388,-4.9
12/1/2021,Chungcheongbuk-do,560,4.1,1111,8.2,312,2.3,621,4.6,-551,-4.1
12/1/2021,Chungcheongnam-do,717,4,1652,9.2,408,2.3,843,4.7,-935,-5.2
